Household Key,Mail Responder,Motorcycle Indicator,Income,Credit Ranges,age,Number of Children,Num Vehicles Owned,FSV Services Purchased,Home Owner_Probable Home Owner,Home Owner_Probable Renter,Home Owner_Renter,Home Owner_nan,Dwelling Type_Multy-Family Apt,Dwelling Type_PO Box,Dwelling Type_Single-Family Home,Dwelling Type_nan,Education_Graduated School,Education_High School,Education_Some College,Education_Unknown,Education_nan,Gender_Male,Gender_Unknown,Gender_nan,Bought FSV,Total Cost
969.0,1,1,95.0,708.3333333333335,75.5,0.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,226.1
3338.0,1,0,15.0,675.0,89.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
8718.0,1,0,55.0,737.5,68.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
11524.0,1,1,157.85714285714286,753.5714285714287,49.0,2.0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,294.25
13422.0,1,1,95.0,668.75,69.33333333333333,0.0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,118.85
19747.0,1,0,55.0,725.0,94.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0
20469.0,1,1,95.0,811.5384615384613,76.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,537.25
25365.0,1,0,105.0,675.0,53.0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0
30007.0,1,0,98.33333333333331,731.25,70.5,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34.0
38093.0,1,1,116.25,745.8333333333335,45.33333333333334,2.0,6,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,555.85
43381.0,1,0,71.66666666666667,731.25,59.66666666666666,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102.0
49578.0,1,0,95.0,775.0,75.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30.0
55295.0,1,0,25.0,525.0,72.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73421.0,1,0,95.0,775.0,72.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0
93896.0,1,0,105.0,737.5,77.0,0.0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,130.0
94927.0,1,0,15.0,625.0,96.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0
106487.0,1,0,89.0,746.4285714285713,45.66666666666666,1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,178.7
115289.0,1,0,25.0,650.0,91.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
115306.0,1,0,40.0,775.0,78.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
115351.0,1,0,95.0,690.0,79.0,1.0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,38.0
115430.0,1,0,10.0,775.0,98.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,53.0
117430.0,1,0,95.0,725.0,77.16666666666667,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,165.0
118068.0,1,0,75.0,712.5,38.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,53.0
143051.0,1,0,35.0,725.0,90.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28.0
143458.0,1,0,45.0,687.5,64.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
143890.0,1,0,75.0,725.0,65.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,83.0
170964.0,1,1,105.0,681.25,67.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,58.85
171827.0,1,1,102.5,716.6666666666665,43.125,1.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,307.13
175016.0,1,0,55.0,687.5,73.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,106.0
193851.0,1,0,95.0,725.0,62.5,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,188.0
195458.0,1,0,10.0,681.25,87.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,111.85
196101.0,1,1,75.0,687.5,82.0,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,53.0
197694.0,1,0,105.0,775.0,69.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
197818.0,1,1,45.0,695.0,68.0,2.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,158.85
252323.0,1,1,55.0,725.0,74.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,58.85
252739.0,1,1,105.0,783.3333333333335,74.0,1.0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,247.85
255885.0,1,0,180.0,775.0,75.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
269686.0,1,0,250.0,720.0,70.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,53.0
271248.0,1,0,95.0,637.5,66.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30.0
326010.0,1,1,105.0,675.0,47.0,0.0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,178.23
346809.0,1,0,180.0,780.0,57.33333333333334,2.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0
349143.0,1,1,105.0,743.75,69.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,141.85
353009.0,1,1,15.0,650.0,97.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,53.0
353015.0,1,0,45.0,625.0,83.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,246.0
409332.0,1,0,45.0,700.0,57.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,146.0
437059.0,1,0,75.0,775.0,65.5,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0
437118.0,1,1,95.0,712.5,85.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,53.0
444621.0,1,0,55.0,575.0,75.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,53.0
447616.0,1,1,105.0,725.0,47.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,106.0
452132.0,1,1,55.0,675.0,71.0,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,376.85
452226.0,1,1,50.0,675.0,67.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53.0
456159.0,1,1,117.5,731.25,57.125,2.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,276.7
459909.0,1,1,95.0,775.0,75.75,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,170.7
461299.0,1,1,95.0,675.0,72.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,96.0
472416.0,1,0,35.0,725.0,95.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0
491665.0,1,1,95.0,825.0,72.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,53.0
508725.0,1,1,113.33333333333331,757.1428571428571,70.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,276.7
509521.0,1,0,85.0,808.3333333333335,62.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,28.0
510677.0,1,0,45.0,700.0,87.5,3.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0
514498.0,1,0,35.0,775.0,72.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0
516107.0,1,0,22.5,700.0,72.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,159.0
517342.0,1,1,180.0,775.0,56.6,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,159.0
520210.0,1,0,171.66666666666666,703.5714285714287,62.0,1.0,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,270.0
521999.0,1,0,92.5,673.3333333333334,33.5,3.0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,420.0
522281.0,1,0,95.0,803.125,95.0,0.0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,308.0
537620.0,1,1,75.0,575.0,81.5,0.0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,58.85
537973.0,1,0,15.0,712.5,87.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53.0
540073.0,1,0,55.0,675.0,88.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,159.0
540778.0,1,0,105.0,725.0,76.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
541910.0,1,1,45.0,675.0,75.11764705882355,3.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,974.55
542547.0,1,1,96.42857142857143,760.7142857142858,73.28571428571429,0.0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,285.85
562004.0,1,0,55.0,691.6666666666665,45.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
563551.0,1,1,45.0,671.4285714285714,85.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,318.0
564069.0,1,1,99.0,754.1666666666665,53.0,4.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,199.35
564557.0,1,1,105.0,755.0,53.0,0.0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,242.5
566835.0,1,1,27.0,655.0,88.0,1.0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,206.25
572511.0,1,0,205.0,733.3333333333335,69.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,53.0
572878.0,1,1,61.66666666666666,741.6666666666665,68.0,5.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,151.0
573155.0,1,0,45.0,575.0,88.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
573868.0,1,0,75.0,775.0,72.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.0
579810.0,1,0,55.0,675.0,84.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28.0
583570.0,1,0,142.5,733.3333333333335,64.5,1.0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,53.0
583988.0,1,0,95.0,737.5,54.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0
588637.0,1,0,105.0,712.5,47.66666666666666,4.0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,30.0
588894.0,1,1,201.66666666666663,755.0,58.0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106.0
589384.0,1,0,105.0,700.0,58.5,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30.0
589756.0,1,1,82.14285714285714,725.0,69.75,2.0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,132.0
590092.0,1,1,105.0,659.0909090909091,54.0,1.0,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,538.35
592295.0,1,1,55.0,725.0,76.33333333333333,1.0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,411.7
592960.0,1,1,95.0,667.8571428571429,45.33333333333334,1.0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,153.0
594849.0,1,1,95.0,691.6666666666665,74.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,29.43
596628.0,1,0,65.0,750.0,57.25,3.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,170.85
596651.0,1,0,95.0,775.0,83.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0
604393.0,1,0,55.0,712.5,94.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
605651.0,1,0,15.0,712.5,97.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
613606.0,1,1,35.0,805.5555555555555,73.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,435.7
621979.0,1,0,45.0,643.75,38.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,106.0
623568.0,1,0,95.0,675.0,75.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29.0
644147.0,1,0,105.0,750.0,53.0,4.0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,90.85
645986.0,1,0,55.0,687.5,69.0,1.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,30.0
646649.0,1,0,91.0,684.375,56.75,4.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.0
653345.0,1,1,95.0,650.0,78.0,2.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,111.85
656463.0,1,0,105.0,737.5,96.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,26.0
656633.0,1,0,75.0,725.0,71.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
665855.0,1,0,45.0,658.3333333333334,62.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28.0
668530.0,1,0,95.0,712.5,92.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0
671268.0,1,1,62.0,775.0,82.6,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,168.5
671862.0,1,0,205.0,825.0,51.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,53.0
673845.0,1,1,95.0,675.0,55.5,1.0,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,200.7
674545.0,1,1,95.0,675.0,62.5,0.0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,223.7
674873.0,1,0,105.0,825.0,64.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
679962.0,1,1,141.42857142857142,703.125,39.714285714285715,6.0,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,286.85
680961.0,1,1,95.0,700.0,60.33333333333334,1.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,560.0
681144.0,1,0,105.0,712.5,54.0,3.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,82.0
681210.0,1,1,95.0,746.1538461538463,64.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,533.55
682207.0,1,1,105.0,712.5,74.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,106.0
687732.0,1,0,45.0,825.0,75.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0
687773.0,1,0,105.0,650.0,64.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0
696930.0,1,0,45.0,712.5,82.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0
700142.0,1,0,15.0,687.5,88.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0
702118.0,1,0,15.0,675.0,89.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0
702589.0,1,0,95.0,687.5,60.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26.0
703936.0,1,1,95.0,714.2857142857142,85.0,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,241.0
704527.0,1,0,15.0,575.0,97.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0
705587.0,1,1,45.0,725.0,70.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,223.7
718142.0,1,1,75.0,687.5,80.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1318.33
726864.0,1,0,95.0,721.4285714285713,59.25,1.0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,205.85
727707.0,1,0,75.0,708.3333333333335,70.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,81.5
731539.0,1,0,95.0,665.0,68.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0
734176.0,1,1,55.0,733.3333333333335,70.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30.0
734488.0,1,1,95.0,750.0,71.0,2.0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,159.85
734782.0,1,0,95.0,825.0,81.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
735924.0,1,1,95.0,814.0625,47.92857142857143,2.0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,558.7
736538.0,1,0,95.0,665.0,79.0,2.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,159.0
741584.0,1,1,105.0,825.0,81.33333333333333,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,106.0
746306.0,1,0,55.0,625.0,73.0,1.0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0
749427.0,1,1,250.0,737.5,79.0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,189.0
751329.0,1,1,105.0,754.1666666666665,56.5,2.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223.7
754127.0,1,1,35.0,670.8333333333334,61.6,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,170.0
756660.0,1,1,105.0,775.0,62.714285714285715,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,286.98
757598.0,1,0,95.0,775.0,70.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0
757815.0,1,1,95.0,687.5,73.0,0.0,4,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,141.85
773460.0,1,1,15.0,630.0,24.57142857142857,1.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,689.85
778327.0,1,1,95.0,725.0,53.5,2.0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,384.85
778867.0,1,0,250.0,775.0,68.66666666666667,0.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,164.85
779344.0,1,1,35.0,687.5,87.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,58.85
781532.0,1,1,95.0,725.0,85.33333333333333,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,53.0
782238.0,1,0,45.0,725.0,77.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,53.0
783465.0,1,1,105.0,743.75,60.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,175.2
787807.0,1,0,180.0,775.0,75.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0
804890.0,1,1,82.5,691.6666666666665,45.66666666666666,1.0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,128.0
808599.0,1,0,180.0,743.75,59.0,1.0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,103.0
809848.0,1,1,90.71428571428572,664.5833333333334,41.81818181818182,3.0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,689.25
810314.0,1,0,105.0,670.8333333333334,70.0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,177.0
815190.0,1,0,100.0,778.3333333333335,44.5,2.0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,515.75
815204.0,1,1,95.0,775.0,58.33333333333334,1.0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,140.0
816264.0,1,1,35.0,757.1428571428571,91.0,1.0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,323.85
816850.0,1,1,205.0,743.75,81.0,0.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,256.54999999999995
817927.0,1,1,105.0,733.3333333333335,73.5,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15.0
827644.0,1,0,60.0,633.3333333333334,74.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0
829503.0,1,1,172.5,820.0,75.3,2.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,532.8
840644.0,1,0,250.0,666.6666666666666,47.5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,53.0
841359.0,1,1,163.33333333333334,775.0,73.66666666666667,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,106.0
855990.0,1,1,95.0,690.3846153846154,89.0,1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,432.70000000000016
858554.0,1,1,55.0,714.2857142857142,65.0,1.0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,295.0
859099.0,1,0,25.0,766.6666666666665,56.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
859179.0,1,1,95.0,660.7142857142858,86.0,1.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,176.0
860132.0,1,0,75.0,733.3333333333335,67.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,73.0
866982.0,1,1,79.44444444444444,711.3636363636364,56.88888888888889,2.0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,323.85
867200.0,1,0,155.0,725.0,63.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0
867222.0,1,0,25.0,725.0,95.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0
868054.0,1,0,152.5,664.2857142857142,44.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,159.0
869818.0,1,0,105.0,712.5,86.0,0.0,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,244.85
870903.0,1,1,95.0,687.5,49.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,53.0
871252.0,1,0,105.0,700.0,77.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
872350.0,1,1,173.75,710.0,66.33333333333333,5.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,158.35
872567.0,1,0,35.0,775.0,95.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,53.0
872614.0,1,0,87.85714285714286,625.0,53.42857142857143,2.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,387.0
872681.0,1,1,15.0,725.0,71.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,58.85
886784.0,1,1,105.0,775.0,67.625,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,329.7
889666.0,1,0,47.5,750.0,70.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
899182.0,1,0,45.0,645.0,66.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,81.0
900488.0,1,0,91.92307692307692,651.5625,74.46153846153847,1.0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,565.0
902671.0,1,0,15.0,725.0,40.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
904013.0,1,0,105.0,737.5,86.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
904207.0,1,0,205.0,743.75,67.0,2.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,105.0
904748.0,1,0,95.0,687.5,82.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33.0
906369.0,1,0,95.0,775.0,31.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0
912015.0,1,1,15.0,587.5,80.0,1.0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,139.85
924925.0,1,1,10.0,700.0,63.0,4.0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,210.0
925271.0,1,1,105.0,781.25,86.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,53.0
926162.0,1,0,65.0,675.0,94.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,53.0
926423.0,1,0,55.0,675.0,93.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,106.0
927291.0,1,1,105.0,612.5,75.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,106.0
939149.0,1,1,95.0,625.0,35.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,106.0
942113.0,1,1,205.0,687.5,56.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,543.4
947763.0,1,0,35.0,656.25,70.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28.0
959177.0,1,0,55.0,687.5,94.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
961464.0,1,1,180.0,743.75,53.66666666666666,2.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,192.85
